Country Code,Indicator Code,Year 2010
MEA,AG.LND.FRST.K2,225625.5
MEA,AG.LND.FRST.ZS,2.008057131
MEA,AG.LND.IRIG.AG.ZS,NA
MEA,AG.LND.PRCP.MM,NA
MEA,AG.LND.TOTL.K2,11236010
MEA,AG.LND.TRAC.ZS,NA
MEA,AG.PRD.CROP.XD,NA
MEA,AG.PRD.FOOD.XD,NA
MEA,AG.PRD.LVSK.XD,NA
MEA,AG.SRF.TOTL.K2,11370790
MEA,AG.YLD.CREL.KG,2342.163209
MEA,EA.PRD.AGRI.KD,NA
MEA,NV.AGR.TOTL.ZS,NA
MEA,SH.H2O.SAFE.RU.ZS,81.52689102
MEA,SI.POV.RUGP,NA
MEA,SI.POV.RUHC,NA
MEA,SL.AGR.EMPL.ZS,NA
MEA,SP.RUR.TOTL,142434660.9
MEA,SP.RUR.TOTL.ZG,1.077017265
MEA,SP.RUR.TOTL.ZS,37.4179868
MEA,TM.VAL.AGRI.ZS.UN,1.548876757
MEA,TX.VAL.AGRI.ZS.UN,0.300099612
MNA,AG.AGR.TRAC.NO,NA
MNA,AG.CON.FERT.PT.ZS,36.42080579
MNA,AG.CON.FERT.ZS,71.56217151
MNA,AG.LND.AGRI.K2,1986810
MNA,AG.LND.AGRI.ZS,22.99263864
MNA,AG.LND.ARBL.HA,NA
MNA,AG.LND.ARBL.HA.PC,0.153801693
MNA,AG.LND.ARBL.ZS,5.840237378
MNA,AG.LND.CREL.HA,28283752
MNA,AG.LND.CROP.ZS,1.064309245
MNA,AG.LND.FRST.K2,211051.7
MNA,AG.LND.FRST.ZS,2.442425533
MNA,AG.LND.IRIG.AG.ZS,NA
MNA,AG.LND.PRCP.MM,NA
MNA,AG.LND.TOTL.K2,8641070
MNA,AG.LND.TRAC.ZS,NA
MNA,AG.PRD.CROP.XD,NA
MNA,AG.PRD.FOOD.XD,NA
MNA,AG.PRD.LVSK.XD,NA
MNA,AG.SRF.TOTL.K2,8775420
MNA,AG.YLD.CREL.KG,2301.676562
MNA,EA.PRD.AGRI.KD,NA
MNA,NV.AGR.TOTL.ZS,NA
MNA,SH.H2O.SAFE.RU.ZS,81.25298487
MNA,SI.POV.RUGP,NA
MNA,SI.POV.RUHC,NA
MNA,SL.AGR.EMPL.ZS,NA
MNA,SP.RUR.TOTL,134588346.6
MNA,SP.RUR.TOTL.ZG,1.022663408
MNA,SP.RUR.TOTL.ZS,41.01762889
MNA,TM.VAL.AGRI.ZS.UN,2.086535886
MNA,TX.VAL.AGRI.ZS.UN,0.533101748
MIC,AG.AGR.TRAC.NO,NA
MIC,AG.CON.FERT.PT.ZS,182.0161109
MIC,AG.CON.FERT.ZS,169.8375853
MIC,AG.LND.AGRI.K2,28290238.4
MIC,AG.LND.AGRI.ZS,44.67195011
MIC,AG.LND.ARBL.HA,NA
MIC,AG.LND.ARBL.HA.PC,0.160708143
MIC,AG.LND.ARBL.ZS,12.14707733
MIC,AG.LND.CREL.HA,426991982
MIC,AG.LND.CROP.ZS,1.842383704
MIC,AG.LND.FRST.K2,18149907.1
MIC,AG.LND.FRST.ZS,28.65977066
MIC,AG.LND.IRIG.AG.ZS,NA
MIC,AG.LND.PRCP.MM,NA
MIC,AG.LND.TOTL.K2,63339750.7
MIC,AG.LND.TRAC.ZS,NA
MIC,AG.PRD.CROP.XD,NA
MIC,AG.PRD.FOOD.XD,NA
MIC,AG.PRD.LVSK.XD,NA
MIC,AG.SRF.TOTL.K2,64838480.7
MIC,AG.YLD.CREL.KG,3435.980168
MIC,EA.PRD.AGRI.KD,928.8326754
MIC,NV.AGR.TOTL.ZS,9.842652819
MIC,SH.H2O.SAFE.RU.ZS,84.28374809
MIC,SI.POV.RUGP,NA
MIC,SI.POV.RUHC,NA
MIC,SL.AGR.EMPL.ZS,37.42946694
MIC,SP.RUR.TOTL,2475421364
MIC,SP.RUR.TOTL.ZG,-0.086640035
MIC,SP.RUR.TOTL.ZS,51.71456073
MIC,TM.VAL.AGRI.ZS.UN,2.29766115
MIC,TX.VAL.AGRI.ZS.UN,1.563785909
NAC,AG.AGR.TRAC.NO,NA
NAC,AG.CON.FERT.PT.ZS,69.64218844
NAC,AG.CON.FERT.ZS,111.0086306
NAC,AG.LND.AGRI.K2,4742023.4
NAC,AG.LND.AGRI.ZS,25.99653856
NAC,AG.LND.ARBL.HA,NA
NAC,AG.LND.ARBL.HA.PC,0.591616164
NAC,AG.LND.ARBL.ZS,11.14143758
NAC,AG.LND.CREL.HA,70598909
NAC,AG.LND.CROP.ZS,0.41779668
NAC,AG.LND.FRST.K2,6141570
NAC,AG.LND.FRST.ZS,33.66907918
NAC,AG.LND.IRIG.AG.ZS,NA
NAC,AG.LND.PRCP.MM,NA
NAC,AG.LND.TOTL.K2,18240980
NAC,AG.LND.TRAC.ZS,NA
NAC,AG.PRD.CROP.XD,NA
NAC,AG.PRD.FOOD.XD,NA
NAC,AG.PRD.LVSK.XD,NA
NAC,AG.SRF.TOTL.K2,19816230
NAC,AG.YLD.CREL.KG,6336.072784
NAC,EA.PRD.AGRI.KD,57495.97509
NAC,NV.AGR.TOTL.ZS,1.191935881
NAC,SH.H2O.SAFE.RU.ZS,94.53628301
NAC,SI.POV.RUGP,NA
NAC,SI.POV.RUHC,NA
NAC,SL.AGR.EMPL.ZS,1.600000024
NAC,SP.RUR.TOTL,61872632.33
NAC,SP.RUR.TOTL.ZG,-0.58096417
NAC,SP.RUR.TOTL.ZS,18.01147278
NAC,TM.VAL.AGRI.ZS.UN,0.965395749
NAC,TX.VAL.AGRI.ZS.UN,3.097149796
INX,AG.AGR.TRAC.NO,NA
INX,AG.CON.FERT.PT.ZS,NA
INX,AG.CON.FERT.ZS,NA
INX,AG.LND.AGRI.K2,NA
INX,AG.LND.AGRI.ZS,NA
INX,AG.LND.ARBL.HA,NA
INX,AG.LND.ARBL.HA.PC,NA
INX,AG.LND.ARBL.ZS,NA
INX,AG.LND.CREL.HA,NA
INX,AG.LND.CROP.ZS,NA
INX,AG.LND.FRST.K2,NA
INX,AG.LND.FRST.ZS,NA
INX,AG.LND.IRIG.AG.ZS,NA
INX,AG.LND.PRCP.MM,NA
INX,AG.LND.TOTL.K2,NA
INX,AG.LND.TRAC.ZS,NA
INX,AG.PRD.CROP.XD,NA
INX,AG.PRD.FOOD.XD,NA
INX,AG.PRD.LVSK.XD,NA
INX,AG.SRF.TOTL.K2,NA
INX,AG.YLD.CREL.KG,NA
INX,EA.PRD.AGRI.KD,NA
INX,NV.AGR.TOTL.ZS,NA
INX,SH.H2O.SAFE.RU.ZS,NA
INX,SI.POV.RUGP,NA
INX,SI.POV.RUHC,NA
INX,SL.AGR.EMPL.ZS,NA
INX,SP.RUR.TOTL,NA
INX,SP.RUR.TOTL.ZG,NA
INX,SP.RUR.TOTL.ZS,NA
INX,TM.VAL.AGRI.ZS.UN,NA
INX,TX.VAL.AGRI.ZS.UN,NA
OED,AG.AGR.TRAC.NO,NA
OED,AG.CON.FERT.PT.ZS,84.96344307
OED,AG.CON.FERT.ZS,118.168691
OED,AG.LND.AGRI.K2,12163890.4
OED,AG.LND.AGRI.ZS,35.48390488
OED,AG.LND.ARBL.HA,NA
OED,AG.LND.ARBL.HA.PC,0.317058615
OED,AG.LND.ARBL.ZS,11.47670938
OED,AG.LND.CREL.HA,164444640
OED,AG.LND.CROP.ZS,0.764989304
OED,AG.LND.FRST.K2,10474597.3
OED,AG.LND.FRST.ZS,30.55598185
OED,AG.LND.IRIG.AG.ZS,NA
OED,AG.LND.PRCP.MM,NA
OED,AG.LND.TOTL.K2,34280022
OED,AG.LND.TRAC.ZS,NA
OED,AG.PRD.CROP.XD,NA
OED,AG.PRD.FOOD.XD,NA
OED,AG.PRD.LVSK.XD,NA
OED,AG.SRF.TOTL.K2,36137799
OED,AG.YLD.CREL.KG,5021.317343
OED,EA.PRD.AGRI.KD,16664.40925
OED,NV.AGR.TOTL.ZS,1.547635144
OED,SH.H2O.SAFE.RU.ZS,96.88779645
OED,SI.POV.RUGP,NA
OED,SI.POV.RUHC,NA
OED,SL.AGR.EMPL.ZS,5.192795802
OED,SP.RUR.TOTL,255854891.6
OED,SP.RUR.TOTL.ZG,-1.00160531
OED,SP.RUR.TOTL.ZS,20.61934221
OED,TM.VAL.AGRI.ZS.UN,1.358326838
OED,TX.VAL.AGRI.ZS.UN,1.606997836
OSS,AG.AGR.TRAC.NO,NA
OSS,AG.CON.FERT.PT.ZS,NA
OSS,AG.CON.FERT.ZS,NA
OSS,AG.LND.AGRI.K2,794055
OSS,AG.LND.AGRI.ZS,42.66646965
OSS,AG.LND.ARBL.HA,NA
OSS,AG.LND.ARBL.HA.PC,0.17719178
OSS,AG.LND.ARBL.ZS,1.830769851
OSS,AG.LND.CREL.HA,1434126
OSS,AG.LND.CROP.ZS,0.395724457
OSS,AG.LND.FRST.K2,501069.9
OSS,AG.LND.FRST.ZS,26.92368121
OSS,AG.LND.IRIG.AG.ZS,NA
OSS,AG.LND.PRCP.MM,NA
OSS,AG.LND.TOTL.K2,1861075
OSS,AG.LND.TRAC.ZS,NA
OSS,AG.PRD.CROP.XD,NA
OSS,AG.PRD.FOOD.XD,NA
OSS,AG.PRD.LVSK.XD,NA
OSS,AG.SRF.TOTL.K2,1896815
OSS,AG.YLD.CREL.KG,1070.545159
OSS,EA.PRD.AGRI.KD,NA
OSS,NV.AGR.TOTL.ZS,NA
OSS,SH.H2O.SAFE.RU.ZS,78.48782607
OSS,SI.POV.RUGP,NA
OSS,SI.POV.RUHC,NA
OSS,SL.AGR.EMPL.ZS,NA
OSS,SP.RUR.TOTL,10244154.05
OSS,SP.RUR.TOTL.ZG,0.848366026
OSS,SP.RUR.TOTL.ZS,53.27482649
OSS,TM.VAL.AGRI.ZS.UN,NA
OSS,TX.VAL.AGRI.ZS.UN,NA
PSS,AG.AGR.TRAC.NO,NA
PSS,AG.CON.FERT.PT.ZS,NA
PSS,AG.CON.FERT.ZS,NA
PSS,AG.LND.AGRI.K2,8474
PSS,AG.LND.AGRI.ZS,13.20349018
PSS,AG.LND.ARBL.HA,NA
PSS,AG.LND.ARBL.HA.PC,0.108150507
PSS,AG.LND.ARBL.ZS,3.688230709
PSS,AG.LND.CREL.HA,5891
PSS,AG.LND.CROP.ZS,5.746338423
PSS,AG.LND.FRST.K2,39773
PSS,AG.LND.FRST.ZS,61.97101901
PSS,AG.LND.IRIG.AG.ZS,NA
PSS,AG.LND.PRCP.MM,NA
PSS,AG.LND.TOTL.K2,64180
PSS,AG.LND.TRAC.ZS,NA
PSS,AG.PRD.CROP.XD,NA
PSS,AG.PRD.FOOD.XD,NA
PSS,AG.PRD.LVSK.XD,NA
PSS,AG.SRF.TOTL.K2,65130
PSS,AG.YLD.CREL.KG,2279.064573
PSS,EA.PRD.AGRI.KD,NA
PSS,NV.AGR.TOTL.ZS,13.39922061
PSS,SH.H2O.SAFE.RU.ZS,94.04645663
PSS,SI.POV.RUGP,NA
PSS,SI.POV.RUHC,NA
PSS,SL.AGR.EMPL.ZS,NA
PSS,SP.RUR.TOTL,1400691.896
PSS,SP.RUR.TOTL.ZG,0.924231029
PSS,SP.RUR.TOTL.ZS,63.73969446
PSS,TM.VAL.AGRI.ZS.UN,0.681322123
PSS,TX.VAL.AGRI.ZS.UN,3.495039625
SST,AG.AGR.TRAC.NO,NA
SST,AG.CON.FERT.PT.ZS,43.7186762
SST,AG.CON.FERT.ZS,NA
SST,AG.LND.AGRI.K2,827696
SST,AG.LND.AGRI.ZS,35.52183271
SST,AG.LND.ARBL.HA,NA
SST,AG.LND.ARBL.HA.PC,0.154875268
SST,AG.LND.ARBL.ZS,1.881613253
SST,AG.LND.CREL.HA,1665480
SST,AG.LND.CROP.ZS,0.574010859
SST,AG.LND.FRST.K2,866833
SST,AG.LND.FRST.ZS,37.20145659
SST,AG.LND.IRIG.AG.ZS,NA
SST,AG.LND.PRCP.MM,NA
SST,AG.LND.TOTL.K2,2330105
SST,AG.LND.TRAC.ZS,NA
SST,AG.PRD.CROP.XD,NA
SST,AG.PRD.FOOD.XD,NA
SST,AG.PRD.LVSK.XD,NA
SST,AG.SRF.TOTL.K2,2396935
SST,AG.YLD.CREL.KG,1462.781778
SST,EA.PRD.AGRI.KD,NA
SST,NV.AGR.TOTL.ZS,5.642309592
SST,SH.H2O.SAFE.RU.ZS,82.73379381
SST,SI.POV.RUGP,NA
SST,SI.POV.RUHC,NA
SST,SL.AGR.EMPL.ZS,NA
SST,SP.RUR.TOTL,15585415.4
SST,SP.RUR.TOTL.ZG,0.742092268
SST,SP.RUR.TOTL.ZS,55.03632867
SST,TM.VAL.AGRI.ZS.UN,1.109585662
SST,TX.VAL.AGRI.ZS.UN,NA
SAS,AG.AGR.TRAC.NO,NA
SAS,AG.CON.FERT.PT.ZS,175.8974144
SAS,AG.CON.FERT.ZS,172.3327319
SAS,AG.LND.AGRI.K2,2607160
SAS,AG.LND.AGRI.ZS,54.64342064
SAS,AG.LND.ARBL.HA,NA
SAS,AG.LND.ARBL.HA.PC,0.122753253
SAS,AG.LND.ARBL.ZS,41.34048202
SAS,AG.LND.CREL.HA,133014152
SAS,AG.LND.CROP.ZS,3.162354146
SAS,AG.LND.FRST.K2,816589
SAS,AG.LND.FRST.ZS,17.11487451
SAS,AG.LND.IRIG.AG.ZS,NA
SAS,AG.LND.PRCP.MM,NA
SAS,AG.LND.TOTL.K2,4771224
SAS,AG.LND.TRAC.ZS,NA
SAS,AG.PRD.CROP.XD,NA
SAS,AG.PRD.FOOD.XD,NA
SAS,AG.PRD.LVSK.XD,NA
SAS,AG.SRF.TOTL.K2,5131074
SAS,AG.YLD.CREL.KG,2803.185842
SAS,EA.PRD.AGRI.KD,638.852329
SAS,NV.AGR.TOTL.ZS,18.43191472
SAS,SH.H2O.SAFE.RU.ZS,87.94765849
SAS,SI.POV.RUGP,NA
SAS,SI.POV.RUHC,NA
SAS,SL.AGR.EMPL.ZS,50.78314113
SAS,SP.RUR.TOTL,1115097852
SAS,SP.RUR.TOTL.ZG,0.853846133
SAS,SP.RUR.TOTL.ZS,69.39699176
SAS,TM.VAL.AGRI.ZS.UN,2.205711133
SAS,TX.VAL.AGRI.ZS.UN,2.11625849
SSF,AG.AGR.TRAC.NO,NA
SSF,AG.CON.FERT.PT.ZS,573.0873199
SSF,AG.CON.FERT.ZS,11.48012955
SSF,AG.LND.AGRI.K2,10604745
SSF,AG.LND.AGRI.ZS,44.9033361
SSF,AG.LND.ARBL.HA,NA
SSF,AG.LND.ARBL.HA.PC,0.239647984
SSF,AG.LND.ARBL.ZS,8.664562151
SSF,AG.LND.CREL.HA,95180973
SSF,AG.LND.CROP.ZS,0.991750333
SSF,AG.LND.FRST.K2,6656864.9
SSF,AG.LND.FRST.ZS,28.18695235
SSF,AG.LND.IRIG.AG.ZS,NA
SSF,AG.LND.PRCP.MM,NA
SSF,AG.LND.TOTL.K2,23616831
SSF,AG.LND.TRAC.ZS,NA
SSF,AG.PRD.CROP.XD,NA
SSF,AG.PRD.FOOD.XD,NA
SSF,AG.PRD.LVSK.XD,NA
SSF,AG.SRF.TOTL.K2,24272461
SSF,AG.YLD.CREL.KG,1378.084527
SSF,EA.PRD.AGRI.KD,401.795911
SSF,NV.AGR.TOTL.ZS,12.34410192
SSF,SH.H2O.SAFE.RU.ZS,48.44475931
SSF,SI.POV.RUGP,NA
SSF,SI.POV.RUHC,NA
SSF,SL.AGR.EMPL.ZS,NA
SSF,SP.RUR.TOTL,553438494.9
SSF,SP.RUR.TOTL.ZG,2.055219029
SSF,SP.RUR.TOTL.ZS,64.06900685
SSF,TM.VAL.AGRI.ZS.UN,0.96172478
SSF,TX.VAL.AGRI.ZS.UN,3.53385098
SSA,AG.AGR.TRAC.NO,NA
SSA,AG.CON.FERT.PT.ZS,573.0873199
SSA,AG.CON.FERT.ZS,11.48012955
SSA,AG.LND.AGRI.K2,10601705
SSA,AG.LND.AGRI.ZS,44.94384428
SSA,AG.LND.ARBL.HA,NA
SSA,AG.LND.ARBL.HA.PC,0.239691158
SSA,AG.LND.ARBL.ZS,8.6693543
SSA,AG.LND.CREL.HA,95180973
SSA,AG.LND.CROP.ZS,0.989962135
SSA,AG.LND.FRST.K2,6640604.9
SSA,AG.LND.FRST.ZS,28.15153907
SSA,AG.LND.IRIG.AG.ZS,NA
SSA,AG.LND.PRCP.MM,NA
SSA,AG.LND.TOTL.K2,23588781
SSA,AG.LND.TRAC.ZS,NA
SSA,AG.PRD.CROP.XD,NA
SSA,AG.PRD.FOOD.XD,NA
SSA,AG.PRD.LVSK.XD,NA
SSA,AG.SRF.TOTL.K2,24244411
SSA,AG.YLD.CREL.KG,1378.084527
SSA,EA.PRD.AGRI.KD,401.795911
SSA,NV.AGR.TOTL.ZS,12.34410192
SSA,SH.H2O.SAFE.RU.ZS,48.44475931
SSA,SI.POV.RUGP,NA
SSA,SI.POV.RUHC,NA
SSA,SL.AGR.EMPL.ZS,NA
SSA,SP.RUR.TOTL,553016179.1
SSA,SP.RUR.TOTL.ZG,2.054731707
SSA,SP.RUR.TOTL.ZS,64.07175403
SSA,TM.VAL.AGRI.ZS.UN,0.96172478
SSA,TX.VAL.AGRI.ZS.UN,3.53385098
UMC,AG.AGR.TRAC.NO,NA
UMC,AG.CON.FERT.PT.ZS,216.2115779
UMC,AG.CON.FERT.ZS,210.8141588
UMC,AG.LND.AGRI.K2,18573298
UMC,AG.LND.AGRI.ZS,43.45045217
UMC,AG.LND.ARBL.HA,NA
UMC,AG.LND.ARBL.HA.PC,0.171953554
UMC,AG.LND.ARBL.ZS,9.472544518
UMC,AG.LND.CREL.HA,212764235
UMC,AG.LND.CROP.ZS,1.248763692
UMC,AG.LND.FRST.K2,12444280.8
UMC,AG.LND.FRST.ZS,29.11220332
UMC,AG.LND.IRIG.AG.ZS,NA
UMC,AG.LND.PRCP.MM,NA
UMC,AG.LND.TOTL.K2,42745925.7
UMC,AG.LND.TRAC.ZS,NA
UMC,AG.PRD.CROP.XD,NA
UMC,AG.PRD.FOOD.XD,NA
UMC,AG.PRD.LVSK.XD,NA
UMC,AG.SRF.TOTL.K2,43472170.7
UMC,AG.YLD.CREL.KG,4088.090697
UMC,EA.PRD.AGRI.KD,1030.825978
UMC,NV.AGR.TOTL.ZS,7.796024407
UMC,SH.H2O.SAFE.RU.ZS,85.30553504
UMC,SI.POV.RUGP,NA
UMC,SI.POV.RUHC,NA
UMC,SL.AGR.EMPL.ZS,31.89568954
UMC,SP.RUR.TOTL,969412449.5
UMC,SP.RUR.TOTL.ZG,-1.550475798
UMC,SP.RUR.TOTL.ZS,41.16772427
UMC,TM.VAL.AGRI.ZS.UN,2.367637929
UMC,TX.VAL.AGRI.ZS.UN,1.233866279
WLD,AG.AGR.TRAC.NO,NA
WLD,AG.CON.FERT.PT.ZS,119.2929226
WLD,AG.CON.FERT.ZS,130.3093365
WLD,AG.LND.AGRI.K2,48880620.2
WLD,AG.LND.AGRI.ZS,37.69743846
WLD,AG.LND.ARBL.HA,NA
WLD,AG.LND.ARBL.HA.PC,0.202836567
WLD,AG.LND.ARBL.ZS,10.70382981
WLD,AG.LND.CREL.HA,693691465
WLD,AG.LND.CROP.ZS,1.185205299
WLD,AG.LND.FRST.K2,40239940.6
WLD,AG.LND.FRST.ZS,31.03362139
WLD,AG.LND.IRIG.AG.ZS,NA
WLD,AG.LND.PRCP.MM,NA
WLD,AG.LND.TOTL.K2,129709846.7
WLD,AG.LND.TRAC.ZS,NA
WLD,AG.PRD.CROP.XD,112.95
WLD,AG.PRD.FOOD.XD,113.88
WLD,AG.PRD.LVSK.XD,111.62
WLD,AG.SRF.TOTL.K2,134271531.7
WLD,AG.YLD.CREL.KG,3569.884033
WLD,EA.PRD.AGRI.KD,1213.003399
WLD,NV.AGR.TOTL.ZS,3.143249688
WLD,SH.H2O.SAFE.RU.ZS,80.39058568
WLD,SI.POV.RUGP,NA
WLD,SI.POV.RUHC,NA
WLD,SL.AGR.EMPL.ZS,30.40094757
WLD,SP.RUR.TOTL,3319995993
WLD,SP.RUR.TOTL.ZG,0.168163574
WLD,SP.RUR.TOTL.ZS,48.39579275
WLD,TM.VAL.AGRI.ZS.UN,1.500898976
WLD,TX.VAL.AGRI.ZS.UN,1.643336656
AFG,AG.AGR.TRAC.NO,NA
AFG,AG.CON.FERT.PT.ZS,275.8193312
AFG,AG.CON.FERT.ZS,NA
AFG,AG.LND.AGRI.K2,379100
AFG,AG.LND.AGRI.ZS,58.12366803
AFG,AG.LND.ARBL.HA,7792000
AFG,AG.LND.ARBL.HA.PC,0.274387337
AFG,AG.LND.ARBL.ZS,11.94670592
AFG,AG.LND.CREL.HA,2962000
AFG,AG.LND.CROP.ZS,0.180917774
AFG,AG.LND.FRST.K2,13500
AFG,AG.LND.FRST.ZS,2.069821995
AFG,AG.LND.IRIG.AG.ZS,5.001318913
AFG,AG.LND.PRCP.MM,NA
AFG,AG.LND.TOTL.K2,652230
AFG,AG.LND.TRAC.ZS,NA
AFG,AG.PRD.CROP.XD,121.14
AFG,AG.PRD.FOOD.XD,113.44
AFG,AG.PRD.LVSK.XD,104.37
AFG,AG.SRF.TOTL.K2,652230
AFG,AG.YLD.CREL.KG,2011.1
AFG,EA.PRD.AGRI.KD,400.5067912
AFG,NV.AGR.TOTL.ZS,27.09154
AFG,SH.H2O.SAFE.RU.ZS,42
AFG,SI.POV.RUGP,NA
AFG,SI.POV.RUHC,NA
AFG,SL.AGR.EMPL.ZS,NA
AFG,SP.RUR.TOTL,21798444.47
AFG,SP.RUR.TOTL.ZG,2.105475696
AFG,SP.RUR.TOTL.ZS,76.761
AFG,TM.VAL.AGRI.ZS.UN,NA
AFG,TX.VAL.AGRI.ZS.UN,10.76704557
ALB,AG.AGR.TRAC.NO,NA
ALB,AG.CON.FERT.PT.ZS,NA
ALB,AG.CON.FERT.ZS,NA
ALB,AG.LND.AGRI.K2,12013
ALB,AG.LND.AGRI.ZS,43.84306569
ALB,AG.LND.ARBL.HA,626000
ALB,AG.LND.ARBL.HA.PC,0.198721137
ALB,AG.LND.ARBL.ZS,22.84671533
ALB,AG.LND.CREL.HA,145700
ALB,AG.LND.CROP.ZS,2.554744526
ALB,AG.LND.FRST.K2,7763
ALB,AG.LND.FRST.ZS,28.33211679
ALB,AG.LND.IRIG.AG.ZS,17.02322484
ALB,AG.LND.PRCP.MM,NA
ALB,AG.LND.TOTL.K2,27400
ALB,AG.LND.TRAC.ZS,NA
ALB,AG.PRD.CROP.XD,140.41
ALB,AG.PRD.FOOD.XD,119.08
ALB,AG.PRD.LVSK.XD,101.21
ALB,AG.SRF.TOTL.K2,28750
ALB,AG.YLD.CREL.KG,4761.8
ALB,EA.PRD.AGRI.KD,3301.764866
ALB,NV.AGR.TOTL.ZS,19.11578767
ALB,SH.H2O.SAFE.RU.ZS,94
ALB,SI.POV.RUGP,NA
ALB,SI.POV.RUHC,NA
ALB,SL.AGR.EMPL.ZS,NA
ALB,SP.RUR.TOTL,1501925.18
ALB,SP.RUR.TOTL.ZG,-2.321384095
ALB,SP.RUR.TOTL.ZS,47.678
ALB,TM.VAL.AGRI.ZS.UN,0.999252302
ALB,TX.VAL.AGRI.ZS.UN,2.390938207
DZA,AG.AGR.TRAC.NO,NA
DZA,AG.CON.FERT.PT.ZS,297.9530516
DZA,AG.CON.FERT.ZS,NA
DZA,AG.LND.AGRI.K2,413730
DZA,AG.LND.AGRI.ZS,17.3709137
DZA,AG.LND.ARBL.HA,7502000
DZA,AG.LND.ARBL.HA.PC,0.202413092
DZA,AG.LND.ARBL.ZS,3.149798047
DZA,AG.LND.CREL.HA,3020476
DZA,AG.LND.CROP.ZS,0.381233888
DZA,AG.LND.FRST.K2,14920
DZA,AG.LND.FRST.ZS,0.626432776
DZA,AG.LND.IRIG.AG.ZS,NA
DZA,AG.LND.PRCP.MM,NA
DZA,AG.LND.TOTL.K2,2381740
DZA,AG.LND.TRAC.ZS,NA
DZA,AG.PRD.CROP.XD,129.89
DZA,AG.PRD.FOOD.XD,124.13
DZA,AG.PRD.LVSK.XD,116.2
DZA,AG.SRF.TOTL.K2,2381740
DZA,AG.YLD.CREL.KG,1569.8
DZA,EA.PRD.AGRI.KD,2765.566944
DZA,NV.AGR.TOTL.ZS,6.915570641
DZA,SH.H2O.SAFE.RU.ZS,79
DZA,SI.POV.RUGP,NA
DZA,SI.POV.RUHC,NA
DZA,SL.AGR.EMPL.ZS,11.69999981
DZA,SP.RUR.TOTL,10368694.52
DZA,SP.RUR.TOTL.ZG,-1.892611299
DZA,SP.RUR.TOTL.ZS,27.976
DZA,TM.VAL.AGRI.ZS.UN,1.607337354
DZA,TX.VAL.AGRI.ZS.UN,0.015787863
ASM,AG.AGR.TRAC.NO,NA
ASM,AG.CON.FERT.PT.ZS,NA
ASM,AG.CON.FERT.ZS,NA
ASM,AG.LND.AGRI.K2,49
ASM,AG.LND.AGRI.ZS,24.5
ASM,AG.LND.ARBL.HA,3000
ASM,AG.LND.ARBL.HA.PC,0.053921921
ASM,AG.LND.ARBL.ZS,15
ASM,AG.LND.CREL.HA,NA
ASM,AG.LND.CROP.ZS,9.5
ASM,AG.LND.FRST.K2,177.1
ASM,AG.LND.FRST.ZS,88.55
ASM,AG.LND.IRIG.AG.ZS,NA
ASM,AG.LND.PRCP.MM,NA
ASM,AG.LND.TOTL.K2,200
ASM,AG.LND.TRAC.ZS,NA
ASM,AG.PRD.CROP.XD,106.37
ASM,AG.PRD.FOOD.XD,109.29
ASM,AG.PRD.LVSK.XD,102.25
ASM,AG.SRF.TOTL.K2,200
ASM,AG.YLD.CREL.KG,NA
ASM,EA.PRD.AGRI.KD,NA
ASM,NV.AGR.TOTL.ZS,NA
ASM,SH.H2O.SAFE.RU.ZS,NA
ASM,SI.POV.RUGP,NA
ASM,SI.POV.RUHC,NA
ASM,SL.AGR.EMPL.ZS,NA
ASM,SP.RUR.TOTL,3906.75992
ASM,SP.RUR.TOTL.ZG,-5.803438983
ASM,SP.RUR.TOTL.ZS,7.022
ASM,TM.VAL.AGRI.ZS.UN,NA
ASM,TX.VAL.AGRI.ZS.UN,NA
AND,AG.AGR.TRAC.NO,NA
AND,AG.CON.FERT.PT.ZS,NA
AND,AG.CON.FERT.ZS,NA
AND,AG.LND.AGRI.K2,201
AND,AG.LND.AGRI.ZS,42.76595745
AND,AG.LND.ARBL.HA,2500
AND,AG.LND.ARBL.HA.PC,0.032089543
AND,AG.LND.ARBL.ZS,5.319148936
AND,AG.LND.CREL.HA,NA
AND,AG.LND.CROP.ZS,NA
AND,AG.LND.FRST.K2,160
AND,AG.LND.FRST.ZS,34.04255319
AND,AG.LND.IRIG.AG.ZS,NA
AND,AG.LND.PRCP.MM,NA
AND,AG.LND.TOTL.K2,470
AND,AG.LND.TRAC.ZS,NA
AND,AG.PRD.CROP.XD,NA
AND,AG.PRD.FOOD.XD,NA
AND,AG.PRD.LVSK.XD,NA
AND,AG.SRF.TOTL.K2,470
AND,AG.YLD.CREL.KG,NA
AND,EA.PRD.AGRI.KD,NA
AND,NV.AGR.TOTL.ZS,NA
AND,SH.H2O.SAFE.RU.ZS,100
AND,SI.POV.RUGP,NA
AND,SI.POV.RUHC,NA
AND,SL.AGR.EMPL.ZS,NA
AND,SP.RUR.TOTL,9491.40981
AND,SP.RUR.TOTL.ZG,3.19239526
AND,SP.RUR.TOTL.ZS,12.183
AND,TM.VAL.AGRI.ZS.UN,NA
AND,TX.VAL.AGRI.ZS.UN,NA
AGO,AG.AGR.TRAC.NO,NA
AGO,AG.CON.FERT.PT.ZS,NA
AGO,AG.CON.FERT.ZS,NA
AGO,AG.LND.AGRI.K2,583900
AGO,AG.LND.AGRI.ZS,46.83564611
AGO,AG.LND.ARBL.HA,4100000
