SWC ,X,Y,Z,WI,ER_top,ER_bot,,,,
13.38,251695,4550440,3349.91,10.99,12.7,14.2,,,,
13.41,251695,4550445,3349.91,10.55,12.7,14.2,,,,
13.44,251695,4550450,3349.91,10.13,12.7,14.2,,,,
13.47,251695,4550455,3349.91,10.13,12.7,14.2,,,,
13.50,251695,4550460,3349.91,10.77,12.7,14.2,,,,
13.53,251695,4550465,3349.91,10.13,12.7,14.2,,,,
13.57,251695,4550470,3349.91,11.49,12.7,14.2,,,,
13.60,251695,4550475,3349.91,10.13,12.7,14.2,,,,
13.64,251695,4550480,3349.91,13.49,16.7,14.2,,,,
13.67,251695,4550485,3349.91,10.39,16.7,16.6,,,,
13.71,251695,4550490,3349.91,10.28,16.7,21.8,,,,
13.74,251695,4550495,3349.91,6.36,16.7,21.8,,,,
13.78,251695,4550500,3349.91,5.44,16.7,21.8,,,,
13.81,251695,4550505,3349.72,8.98,16.7,21.8,,,,
13.84,251695,4550510,3349.14,13.69,12.7,21.8,,,,
13.87,251695,4550515,3349.14,13.71,12.7,21.8,,,,
13.89,251695,4550520,3349.14,12.77,12.7,21.8,,,,
13.92,251695,4550525,3349.14,13.01,12.7,21.8,,,,
13.94,251695,4550530,3349.14,11.14,12.7,21.8,,,,
13.96,251695,4550535,3349.14,10.13,12.7,21.8,,,,
13.98,251695,4550540,3349.14,5.53,12.7,21.8,,,,
13.99,251695,4550545,3348.24,11.83,12.7,21.8,,,,
14.00,251695,4550550,3348.24,11.24,17.1,21.8,,,,
14.01,251695,4550555,3348.24,6.22,17.9,27.3,,,,
15.58,251700,4549965,3344.77,10.13,18.2,17.5,,,,
15.68,251700,4549970,3344.77,10.13,14.5,17.5,,,,
15.78,251700,4549975,3344.77,12.28,14.4,17.5,,,,
15.89,251700,4549980,3344.77,10.13,14.4,17.5,,,,
16.01,251700,4549985,3344.77,10.13,14.4,17.5,,,,
16.15,251700,4549990,3344.77,11.58,14.4,17.5,,,,
16.29,251700,4549995,3344.77,10.74,14.4,17.5,,,,
16.44,251700,4550000,3344.77,12.18,14.4,19.0,,,,
16.61,251700,4550005,3344.77,13.56,14.4,22.5,,,,
16.78,251700,4550010,3344.77,10.42,15.9,22.5,,,,
16.97,251700,4550015,3344.77,14.62,18.2,22.5,,,,
17.14,251700,4550020,3344.77,14.59,18.2,22.5,,,,
17.28,251700,4550025,3344.77,14.56,18.2,22.5,,,,
17.42,251700,4550030,3344.77,10.17,18.2,22.5,,,,
17.38,251700,4550035,3344.77,10.13,18.2,22.5,,,,
17.28,251700,4550040,3344.77,10.79,18.2,22.5,,,,
17.19,251700,4550045,3344.77,11.55,18.2,22.5,,,,
17.03,251700,4550050,3344.77,11.38,18.2,22.5,,,,
16.95,251700,4550055,3344.77,7.07,18.2,22.5,,,,
16.81,251700,4550060,3344.77,5.14,18.2,22.5,,,,
16.75,251700,4550065,3344.04,17.08,18.2,22.5,,,,
16.65,251700,4550070,3344.04,17.52,18.2,22.5,,,,
16.60,251700,4550075,3344.04,17.49,18.2,22.5,,,,
16.55,251700,4550080,3344.04,10.13,18.2,22.5,,,,
16.46,251700,4550085,3344.04,16.79,18.2,22.5,,,,
16.43,251700,4550090,3344.04,15.91,17.2,22.5,,,,
16.25,251700,4550095,3344.04,12.22,13.4,22.5,,,,
15.89,251700,4550100,3344.77,5.14,12.6,22.5,,,,
15.72,251700,4550105,3344.77,5.94,12.6,16.8,,,,
15.47,251700,4550110,3344.77,13.35,12.6,15.9,,,,
15.35,251700,4550115,3344.77,11.59,12.6,15.9,,,,
15.27,251700,4550120,3344.77,10.24,15.5,15.9,,,,
15.16,251700,4550125,3344.77,10.13,18.2,15.9,,,,
15.04,251700,4550130,3344.77,7.93,18.2,15.9,,,,
14.98,251700,4550135,3344.65,6.68,18.2,15.9,,,,
14.95,251700,4550140,3344.04,13.44,18.2,15.9,,,,
14.93,251700,4550145,3344.04,14.33,18.2,15.9,,,,
14.93,251700,4550150,3344.04,14.94,18.2,15.9,,,,
14.93,251700,4550155,3344.04,14.77,18.2,15.9,,,,
14.94,251700,4550160,3344.04,11.29,18.2,15.9,,,,
14.97,251700,4550165,3344.04,13.19,13.3,15.9,,,,
15.00,251700,4550170,3344.04,13.87,12.6,15.9,,,,
15.05,251700,4550175,3344.05,14.00,12.6,15.9,,,,
15.08,251700,4550180,3344.77,5.25,12.6,15.9,,,,
15.14,251700,4550185,3344.77,6.25,12.6,15.9,,,,
15.19,251700,4550190,3344.77,10.44,12.6,15.9,,,,
15.24,251700,4550195,3344.77,10.13,12.6,15.9,,,,
15.30,251700,4550200,3344.77,10.13,12.6,15.9,,,,
15.34,251700,4550205,3344.77,13.10,12.6,15.9,,,,
15.40,251700,4550210,3344.77,12.25,12.6,22.0,,,,
15.42,251700,4550215,3344.77,11.75,18.1,22.5,,,,
15.44,251700,4550220,3344.91,8.44,22.1,37.7,,,,
15.45,251700,4550225,3345.61,5.00,26.1,45.5,,,,
15.43,251700,4550230,3345.61,5.35,31.2,48.8,,,,
15.41,251700,4550235,3345.61,11.37,32.9,48.8,,,,
15.36,251700,4550240,3345.61,10.13,27.3,48.8,,,,
15.30,251700,4550245,3345.61,12.15,25.5,48.8,,,,
15.24,251700,4550250,3345.61,10.13,25.4,48.8,,,,
15.16,251700,4550255,3345.61,10.61,25.4,48.8,,,,
15.09,251700,4550260,3345.61,11.28,25.4,48.8,,,,
15.00,251700,4550265,3345.61,5.00,27.2,48.8,,,,
14.92,251700,4550270,3344.77,12.24,32.9,48.8,,,,
14.84,251700,4550275,3344.77,17.38,32.9,48.8,,,,
14.76,251700,4550280,3344.77,10.13,32.9,48.8,,,,
14.67,251700,4550285,3344.77,18.46,32.9,48.8,,,,
14.60,251700,4550290,3344.77,10.18,32.9,48.8,,,,
14.51,251700,4550295,3344.77,10.93,32.9,48.8,,,,
14.43,251700,4550300,3344.77,10.18,32.9,48.8,,,,
14.35,251700,4550305,3344.77,10.13,32.9,48.8,,,,
14.27,251700,4550310,3344.77,15.27,32.9,48.8,,,,
14.19,251700,4550315,3344.77,10.13,32.9,48.8,,,,
14.10,251700,4550320,3344.77,10.13,32.9,48.8,,,,
14.02,251700,4550325,3344.77,14.40,32.9,48.8,,,,
13.94,251700,4550330,3344.77,14.78,32.9,48.8,,,,
13.87,251700,4550335,3345.61,5.00,32.9,50.5,,,,
13.79,251700,4550340,3345.61,14.76,32.9,56.9,,,,
13.72,251700,4550345,3345.61,15.26,32.9,56.9,,,,
13.66,251700,4550350,3345.61,13.49,32.9,56.9,,,,
13.60,251700,4550355,3345.61,13.36,32.9,48.8,,,,
13.55,251700,4550360,3346.39,8.36,32.9,48.8,,,,
13.50,251700,4550365,3346.42,10.20,32.9,48.8,,,,
13.46,251700,4550370,3346.42,13.41,32.9,47.9,,,,
13.42,251700,4550375,3346.95,8.21,32.9,35.2,,,,
13.39,251700,4550380,3347.28,8.97,25.4,35.2,,,,
13.37,251700,4550385,3347.28,12.97,25.4,26.8,,,,
13.35,251700,4550390,3347.56,8.60,17.8,23.5,,,,
13.34,251700,4550395,3348.29,6.63,17.8,23.5,,,,
13.33,251700,4550400,3348.61,6.71,15.9,23.5,,,,
13.33,251700,4550405,3349.14,5.46,12.7,23.5,,,,
13.33,251700,4550410,3349.14,10.83,12.7,14.2,,,,
13.33,251700,4550415,3349.14,12.55,12.7,14.2,,,,
13.34,251700,4550420,3349.14,12.81,12.7,14.2,,,,
13.35,251700,4550425,3349.91,5.37,12.7,14.2,,,,
13.37,251700,4550430,3349.91,7.76,12.7,14.2,,,,
13.39,251700,4550435,3349.91,6.76,12.7,14.2,,,,
13.41,251700,4550440,3349.91,11.50,12.7,14.2,,,,
13.44,251700,4550445,3349.91,11.07,12.7,14.2,,,,
13.46,251700,4550450,3349.91,10.61,12.7,14.2,,,,
13.49,251700,4550455,3349.91,10.57,12.7,14.2,,,,
13.52,251700,4550460,3349.91,10.47,12.7,14.2,,,,
13.55,251700,4550465,3349.91,11.07,12.7,14.2,,,,
13.58,251700,4550470,3349.91,11.07,12.7,14.2,,,,
13.61,251700,4550475,3349.91,12.11,12.7,14.2,,,,
13.65,251700,4550480,3349.91,10.13,13.5,14.2,,,,
13.68,251700,4550485,3349.91,13.60,16.7,19.8,,,,
13.71,251700,4550490,3349.91,13.68,16.7,21.8,,,,
13.74,251700,4550495,3349.91,6.02,16.7,21.8,,,,
13.77,251700,4550500,3349.61,8.21,16.7,21.8,,,,
13.80,251700,4550505,3349.14,13.44,16.7,21.8,,,,
13.83,251700,4550510,3349.14,12.96,12.7,21.8,,,,
13.85,251700,4550515,3349.14,14.47,12.7,21.8,,,,
13.87,251700,4550520,3349.14,13.55,12.7,21.8,,,,
13.90,251700,4550525,3349.14,12.85,12.7,21.8,,,,
13.92,251700,4550530,3349.14,10.18,12.7,21.8,,,,
13.93,251700,4550535,3349.14,10.20,12.7,21.8,,,,
13.95,251700,4550540,3349.14,5.38,12.7,21.8,,,,
13.96,251700,4550545,3348.24,11.93,12.7,21.8,,,,
13.98,251700,4550550,3348.24,11.63,17.4,21.8,,,,
15.60,251705,4549965,3344.77,12.04,18.2,17.5,,,,
15.70,251705,4549970,3344.77,12.45,17.8,17.5,,,,
15.79,251705,4549975,3344.77,10.13,14.4,17.5,,,,
15.91,251705,4549980,3344.77,10.13,14.4,17.5,,,,
16.03,251705,4549985,3344.77,11.51,14.4,17.5,,,,
16.15,251705,4549990,3344.77,11.57,14.4,17.5,,,,
16.30,251705,4549995,3344.77,10.13,14.4,17.5,,,,
16.46,251705,4550000,3344.77,10.20,14.4,17.5,,,,
16.64,251705,4550005,3344.77,10.26,14.4,22.0,,,,
16.81,251705,4550010,3344.77,14.94,16.1,22.5,,,,
17.01,251705,4550015,3344.77,10.13,18.2,22.5,,,,
17.19,251705,4550020,3344.77,10.13,18.2,22.5,,,,
17.36,251705,4550025,3344.77,10.75,18.2,22.5,,,,
17.48,251705,4550030,3344.77,10.13,18.2,22.5,,,,
17.40,251705,4550035,3344.77,10.64,18.2,22.5,,,,
17.32,251705,4550040,3344.77,10.95,18.2,22.5,,,,
17.17,251705,4550045,3344.77,10.13,18.2,22.5,,,,
17.01,251705,4550050,3344.77,7.12,18.2,22.5,,,,
16.87,251705,4550055,3344.77,5.19,18.2,22.5,,,,
16.73,251705,4550060,3344.07,9.93,18.2,22.5,,,,
16.61,251705,4550065,3344.04,11.15,18.2,22.5,,,,
16.49,251705,4550070,3344.04,18.48,18.2,22.5,,,,
16.39,251705,4550075,3344.04,10.27,18.2,22.5,,,,
16.26,251705,4550080,3344.04,10.13,18.2,22.5,,,,
16.16,251705,4550085,3344.04,16.98,18.2,22.5,,,,
15.99,251705,4550090,3344.04,10.13,18.2,22.5,,,,
15.80,251705,4550095,3344.04,15.31,13.6,22.5,,,,
15.60,251705,4550100,3344.31,9.10,12.6,22.5,,,,
15.43,251705,4550105,3344.77,8.85,12.6,16.5,,,,
15.27,251705,4550110,3344.77,8.92,12.6,15.9,,,,
15.16,251705,4550115,3344.77,11.07,12.6,15.9,,,,
15.09,251705,4550120,3344.77,10.30,12.6,15.9,,,,
15.03,251705,4550125,3344.77,10.31,18.2,15.9,,,,
14.93,251705,4550130,3344.77,6.73,18.2,15.9,,,,
14.90,251705,4550135,3344.61,6.83,18.2,15.9,,,,
14.87,251705,4550140,3344.04,13.86,18.2,15.9,,,,
14.86,251705,4550145,3344.04,14.73,18.2,15.9,,,,
14.86,251705,4550150,3344.04,15.05,18.2,15.9,,,,
14.87,251705,4550155,3344.04,10.18,18.2,15.9,,,,
14.88,251705,4550160,3344.04,14.23,18.2,15.9,,,,
14.90,251705,4550165,3344.04,13.26,18.2,15.9,,,,
14.92,251705,4550170,3344.04,13.79,18.2,15.9,,,,
14.96,251705,4550175,3344.04,14.30,14.7,15.9,,,,
14.99,251705,4550180,3344.06,12.47,12.6,15.9,,,,
15.04,251705,4550185,3344.57,9.51,12.6,15.9,,,,
15.08,251705,4550190,3344.77,9.07,12.6,15.9,,,,
15.13,251705,4550195,3344.77,10.13,12.6,15.9,,,,
15.16,251705,4550200,3344.77,13.65,12.6,15.9,,,,
15.20,251705,4550205,3344.77,12.21,12.6,15.9,,,,
15.23,251705,4550210,3344.77,11.52,12.6,15.9,,,,
15.25,251705,4550215,3344.77,11.43,12.8,19.3,,,,
15.26,251705,4550220,3344.77,11.60,15.9,31.4,,,,
15.26,251705,4550225,3344.77,11.50,23.9,37.7,,,,
15.24,251705,4550230,3345.61,5.62,28.5,48.8,,,,
15.22,251705,4550235,3345.61,6.04,32.9,48.8,,,,
15.17,251705,4550240,3345.61,12.42,32.9,48.8,,,,
15.13,251705,4550245,3345.61,10.13,32.9,48.8,,,,
15.06,251705,4550250,3345.61,10.50,26.2,48.8,,,,
15.00,251705,4550255,3345.61,10.23,25.4,48.8,,,,
14.92,251705,4550260,3345.61,6.77,31.8,48.8,,,,
14.85,251705,4550265,3345.61,5.00,32.9,48.8,,,,
14.78,251705,4550270,3344.77,16.29,32.9,48.8,,,,
14.70,251705,4550275,3344.77,16.28,32.9,48.8,,,,
14.63,251705,4550280,3344.77,18.57,32.9,48.8,,,,
14.54,251705,4550285,3344.77,10.34,32.9,48.8,,,,
14.47,251705,4550290,3344.77,11.41,32.9,48.8,,,,
14.39,251705,4550295,3344.77,10.13,32.9,48.8,,,,
14.32,251705,4550300,3344.77,10.73,32.9,48.8,,,,
14.24,251705,4550305,3344.77,14.59,32.9,48.8,,,,
14.16,251705,4550310,3344.77,14.59,32.9,48.8,,,,
14.09,251705,4550315,3344.77,10.13,32.9,48.8,,,,
14.01,251705,4550320,3344.77,10.13,32.9,48.8,,,,
13.94,251705,4550325,3344.77,15.26,32.9,48.8,,,,
13.86,251705,4550330,3344.77,14.24,32.9,48.8,,,,
13.79,251705,4550335,3345.61,5.00,32.9,48.8,,,,
13.72,251705,4550340,3345.61,5.80,32.9,55.4,,,,
13.66,251705,4550345,3345.61,12.91,32.9,56.9,,,,
13.59,251705,4550350,3345.61,10.13,32.9,49.5,,,,
13.54,251705,4550355,3345.61,13.07,32.9,48.8,,,,
13.49,251705,4550360,3346.42,6.33,32.9,48.8,,,,
13.46,251705,4550365,3346.42,11.41,32.9,48.8,,,,
13.42,251705,4550370,3346.42,13.22,32.9,42.7,,,,
13.40,251705,4550375,3347.00,7.48,27.9,35.2,,,,
13.38,251705,4550380,3347.28,6.09,25.4,35.2,,,,
13.36,251705,4550385,3347.28,12.28,25.4,26.1,,,,
13.36,251705,4550390,3348.29,6.41,17.8,23.5,,,,
13.35,251705,4550395,3348.29,6.94,17.8,23.5,,,,
13.34,251705,4550400,3348.65,6.65,17.4,23.5,,,,
13.34,251705,4550405,3349.14,5.55,12.8,23.5,,,,
13.35,251705,4550410,3349.14,10.13,12.7,14.2,,,,
13.35,251705,4550415,3349.14,10.92,12.7,14.2,,,,
13.36,251705,4550420,3349.14,13.00,12.7,14.2,,,,
13.38,251705,4550425,3349.28,9.18,12.7,14.2,,,,
13.39,251705,4550430,3349.71,7.64,12.7,14.2,,,,
13.41,251705,4550435,3349.91,7.80,12.7,14.2,,,,
13.44,251705,4550440,3349.91,11.02,12.7,14.2,,,,
13.46,251705,4550445,3349.91,10.13,12.7,14.2,,,,
13.48,251705,4550450,3349.91,11.26,12.7,14.2,,,,
13.51,251705,4550455,3349.91,10.13,12.7,14.2,,,,
13.54,251705,4550460,3349.91,11.01,12.7,14.2,,,,
13.56,251705,4550465,3349.91,10.58,12.7,14.2,,,,
13.59,251705,4550470,3349.91,11.07,12.7,14.2,,,,
13.62,251705,4550475,3349.91,10.13,12.7,14.2,,,,
13.65,251705,4550480,3349.91,10.38,13.7,14.2,,,,
13.68,251705,4550485,3349.91,10.21,16.7,20.2,,,,
13.70,251705,4550490,3349.91,10.13,16.7,21.8,,,,
13.73,251705,4550495,3349.91,9.50,16.7,21.8,,,,
13.76,251705,4550500,3349.56,8.56,16.7,21.8,,,,
13.79,251705,4550505,3349.14,13.45,16.7,21.8,,,,
13.81,251705,4550510,3349.14,12.46,12.7,21.8,,,,
13.83,251705,4550515,3349.14,10.13,12.7,21.8,,,,
13.85,251705,4550520,3349.14,14.97,12.7,21.8,,,,
13.87,251705,4550525,3349.14,10.13,12.7,21.8,,,,
13.89,251705,4550530,3349.14,10.13,12.7,21.8,,,,
13.91,251705,4550535,3349.14,6.15,12.7,21.8,,,,
13.93,251705,4550540,3349.14,5.05,12.7,21.8,,,,
13.94,251705,4550545,3348.24,11.17,12.7,21.8,,,,
15.70,251710,4549970,3344.77,12.72,18.2,17.5,,,,
15.77,251710,4549975,3344.77,10.13,15.3,17.5,,,,
15.90,251710,4549980,3344.77,11.81,14.4,17.5,,,,
15.99,251710,4549985,3344.77,10.13,14.4,17.5,,,,
16.08,251710,4549990,3344.77,12.29,14.4,17.5,,,,
16.23,251710,4549995,3344.77,10.20,14.4,17.5,,,,
16.39,251710,4550000,3344.77,13.05,14.4,17.5,,,,
16.54,251710,4550005,3344.77,12.53,14.4,20.0,,,,
16.69,251710,4550010,3344.77,15.08,14.8,22.5,,,,
16.87,251710,4550015,3344.77,10.35,18.2,22.5,,,,
16.98,251710,4550020,3344.77,10.48,18.2,22.5,,,,
17.15,251710,4550025,3344.77,10.13,18.2,22.5,,,,
17.18,251710,4550030,3344.77,10.13,18.2,22.5,,,,
17.10,251710,4550035,3344.77,10.58,18.2,22.5,,,,
17.06,251710,4550040,3344.77,10.94,18.2,22.5,,,,
16.91,251710,4550045,3344.77,7.15,18.2,22.5,,,,
16.78,251710,4550050,3344.77,5.41,18.2,22.5,,,,
16.66,251710,4550055,3344.61,6.22,18.2,22.5,,,,
16.52,251710,4550060,3344.04,11.56,18.2,22.5,,,,
16.38,251710,4550065,3344.04,17.39,18.2,22.5,,,,
16.25,251710,4550070,3344.04,17.39,18.2,22.5,,,,
16.10,251710,4550075,3344.04,17.39,18.2,22.5,,,,
15.97,251710,4550080,3344.04,15.88,18.2,22.5,,,,
15.82,251710,4550085,3344.04,15.88,18.2,22.5,,,,
15.65,251710,4550090,3344.04,16.13,18.2,22.5,,,,
15.46,251710,4550095,3344.04,14.72,14.5,22.5,,,,
15.29,251710,4550100,3344.34,8.49,12.6,22.5,,,,
15.12,251710,4550105,3344.75,6.58,12.6,16.3,,,,
15.01,251710,4550110,3344.77,7.69,12.6,15.9,,,,
14.92,251710,4550115,3344.77,10.23,12.6,15.9,,,,
14.89,251710,4550120,3344.77,10.13,12.6,15.9,,,,
14.83,251710,4550125,3344.77,10.23,12.6,15.9,,,,
14.82,251710,4550130,3344.77,7.00,16.6,15.9,,,,
14.79,251710,4550135,3344.77,5.34,18.2,15.9,,,,
14.79,251710,4550140,3344.17,8.34,18.2,15.9,,,,
14.78,251710,4550145,3344.04,15.49,18.2,15.9,,,,
14.78,251710,4550150,3344.04,10.13,18.2,15.9,,,,
14.79,251710,4550155,3344.04,14.63,18.2,15.9,,,,
14.80,251710,4550160,3344.04,13.49,18.2,15.9,,,,
14.83,251710,4550165,3344.04,13.86,18.2,15.9,,,,
14.85,251710,4550170,3344.04,14.12,17.3,15.9,,,,
14.87,251710,4550175,3344.04,14.54,12.6,15.9,,,,
14.90,251710,4550180,3344.04,14.18,12.6,15.9,,,,
14.93,251710,4550185,3344.61,8.88,12.6,15.9,,,,
14.96,251710,4550190,3344.77,9.28,12.6,15.9,,,,
14.99,251710,4550195,3344.77,13.72,12.6,15.9,,,,
15.02,251710,4550200,3344.77,10.13,12.6,15.9,,,,
15.04,251710,4550205,3344.77,11.65,12.6,15.9,,,,
15.06,251710,4550210,3344.77,11.06,12.6,15.9,,,,
15.07,251710,4550215,3344.77,10.13,12.6,16.5,,,,
15.07,251710,4550220,3344.77,10.13,16.2,22.5,,,,
15.07,251710,4550225,3344.77,11.90,19.6,37.7,,,,
15.05,251710,4550230,3344.77,12.94,25.4,46.0,,,,
15.03,251710,4550235,3345.61,7.61,32.9,48.8,,,,
14.99,251710,4550240,3345.61,12.24,32.9,48.8,,,,
14.95,251710,4550245,3345.61,10.13,32.9,48.8,,,,
14.89,251710,4550250,3345.61,10.95,32.9,48.8,,,,
14.84,251710,4550255,3345.61,10.82,32.9,48.8,,,,
14.77,251710,4550260,3345.61,5.77,32.9,48.8,,,,
14.70,251710,4550265,3345.24,6.87,32.9,48.8,,,,
14.63,251710,4550270,3344.77,16.11,32.9,48.8,,,,
14.56,251710,4550275,3344.77,18.03,32.9,48.8,,,,
14.49,251710,4550280,3344.77,17.94,32.9,48.8,,,,
14.42,251710,4550285,3344.77,11.80,32.9,48.8,,,,
14.35,251710,4550290,3344.77,10.24,32.9,48.8,,,,
14.28,251710,4550295,3344.77,10.94,32.9,48.8,,,,
14.21,251710,4550300,3344.77,10.18,32.9,48.8,,,,
14.13,251710,4550305,3344.77,14.62,32.9,48.8,,,,
14.06,251710,4550310,3344.77,15.30,32.9,48.8,,,,
13.99,251710,4550315,3344.77,14.60,32.9,48.8,,,,
13.92,251710,4550320,3344.77,15.27,32.9,48.8,,,,
13.85,251710,4550325,3344.77,10.13,32.9,48.8,,,,
13.78,251710,4550330,3344.77,13.19,32.9,48.8,,,,
13.71,251710,4550335,3345.04,9.44,32.9,50.3,,,,
13.65,251710,4550340,3345.61,5.48,32.9,55.8,,,,
13.59,251710,4550345,3345.61,10.13,32.9,56.9,,,,
13.54,251710,4550350,3345.61,10.62,32.9,49.0,,,,
13.49,251710,4550355,3345.61,12.89,32.9,48.8,,,,
13.45,251710,4550360,3346.42,5.04,32.9,48.8,,,,
13.42,251710,4550365,3346.42,12.19,32.9,48.8,,,,
13.39,251710,4550370,3346.57,9.40,32.9,35.2,,,,
13.38,251710,4550375,3347.04,8.78,27.5,35.2,,,,
13.36,251710,4550380,3347.28,7.06,25.4,32.0,,,,
13.36,251710,4550385,3347.28,12.90,19.1,23.5,,,,
13.36,251710,4550390,3348.29,6.79,17.8,23.5,,,,
13.36,251710,4550395,3348.29,12.59,17.8,23.5,,,,
13.35,251710,4550400,3348.70,7.60,17.8,23.5,,,,
13.35,251710,4550405,3349.14,5.64,12.7,23.2,,,,
13.36,251710,4550410,3349.14,11.77,12.7,18.1,,,,
13.37,251710,4550415,3349.14,11.46,12.7,14.2,,,,
13.38,251710,4550420,3349.14,11.70,12.7,14.2,,,,
13.40,251710,4550425,3349.14,12.61,12.7,14.2,,,,
13.41,251710,4550430,3349.49,7.72,12.7,14.2,,,,
13.43,251710,4550435,3349.91,6.03,12.7,14.2,,,,
13.45,251710,4550440,3349.91,6.91,12.7,14.2,,,,
13.48,251710,4550445,3349.91,11.19,12.7,14.2,,,,
13.50,251710,4550450,3349.91,10.13,12.7,14.2,,,,
13.52,251710,4550455,3349.91,11.44,12.7,14.2,,,,
13.55,251710,4550460,3349.91,10.96,12.7,14.2,,,,
13.57,251710,4550465,3349.91,10.98,12.7,14.2,,,,
13.60,251710,4550470,3349.91,10.13,12.7,14.2,,,,
13.63,251710,4550475,3349.91,11.08,12.7,14.2,,,,
13.66,251710,4550480,3349.91,11.49,13.9,14.2,,,,
13.68,251710,4550485,3349.91,10.13,16.7,20.6,,,,
13.71,251710,4550490,3349.91,10.13,16.7,21.8,,,,
13.73,251710,4550495,3349.91,5.78,16.7,21.8,,,,
13.76,251710,4550500,3349.52,8.43,16.7,21.8,,,,
13.78,251710,4550505,3349.14,12.62,16.7,21.8,,,,
13.80,251710,4550510,3349.14,13.71,14.3,21.8,,,,
13.82,251710,4550515,3349.14,11.77,12.7,21.8,,,,
13.84,251710,4550520,3349.14,11.56,12.7,21.8,,,,
13.86,251710,4550525,3349.14,15.00,12.7,21.8,,,,
13.88,251710,4550530,3349.14,10.49,12.7,21.8,,,,
13.89,251710,4550535,3349.14,5.03,12.7,21.8,,,,
13.91,251710,4550540,3348.32,8.82,12.7,21.8,,,,
15.76,251715,4549975,3344.77,12.13,15.6,17.5,,,,
15.86,251715,4549980,3344.77,10.37,14.4,17.5,,,,
15.95,251715,4549985,3344.77,10.31,14.4,17.5,,,,
16.04,251715,4549990,3344.77,10.28,14.4,17.5,,,,
16.15,251715,4549995,3344.77,12.92,14.4,17.5,,,,
16.32,251715,4550000,3344.77,10.33,14.4,17.5,,,,
16.41,251715,4550005,3344.77,12.53,14.4,17.5,,,,
16.56,251715,4550010,3344.77,10.13,14.4,20.3,,,,
16.66,251715,4550015,3344.77,15.10,18.2,22.5,,,,
16.78,251715,4550020,3344.77,10.27,18.2,22.5,,,,
16.86,251715,4550025,3344.77,10.46,18.2,22.5,,,,
16.88,251715,4550030,3344.77,10.86,18.2,22.5,,,,
16.82,251715,4550035,3344.77,10.13,18.2,22.5,,,,
16.78,251715,4550040,3344.77,6.27,18.2,22.5,,,,
16.64,251715,4550045,3344.77,5.28,18.2,22.5,,,,
16.55,251715,4550050,3344.13,9.24,18.2,22.5,,,,
16.42,251715,4550055,3344.04,12.19,18.2,22.5,,,,
16.30,251715,4550060,3344.04,10.47,18.2,22.5,,,,
16.15,251715,4550065,3344.04,17.21,18.2,22.5,,,,
16.00,251715,4550070,3344.04,17.54,18.2,22.5,,,,
15.85,251715,4550075,3344.04,17.14,18.2,22.5,,,,
15.68,251715,4550080,3344.04,16.80,18.2,22.5,,,,
15.53,251715,4550085,3344.04,10.13,18.2,22.5,,,,
15.35,251715,4550090,3344.04,16.63,18.2,22.5,,,,
15.14,251715,4550095,3344.04,11.33,18.2,22.5,,,,
14.96,251715,4550100,3344.04,12.21,13.6,22.5,,,,
14.80,251715,4550105,3344.69,5.96,12.6,22.4,,,,
14.70,251715,4550110,3344.77,5.84,12.6,15.9,,,,
14.71,251715,4550115,3344.77,7.96,12.6,15.9,,,,
14.67,251715,4550120,3344.77,10.82,12.6,15.9,,,,
14.67,251715,4550125,3344.77,11.09,12.6,15.9,,,,
14.67,251715,4550130,3344.77,10.13,12.6,15.9,,,,
14.66,251715,4550135,3344.77,5.68,12.6,15.9,,,,
14.68,251715,4550140,3344.50,7.30,14.7,15.9,,,,
14.67,251715,4550145,3344.04,14.88,15.1,15.9,,,,
14.69,251715,4550150,3344.04,15.06,15.5,15.9,,,,
14.70,251715,4550155,3344.04,13.84,12.9,15.9,,,,
14.72,251715,4550160,3344.04,14.25,12.6,15.9,,,,
14.74,251715,4550165,3344.04,14.20,12.6,15.9,,,,
14.76,251715,4550170,3344.04,10.37,12.6,15.9,,,,
14.79,251715,4550175,3344.04,15.01,12.6,15.9,,,,
14.81,251715,4550180,3344.25,8.63,12.6,15.9,,,,
14.84,251715,4550185,3344.77,5.56,12.6,15.9,,,,
14.86,251715,4550190,3344.77,10.01,12.6,15.9,,,,
14.88,251715,4550195,3344.77,10.44,12.6,15.9,,,,
14.91,251715,4550200,3344.77,10.13,12.6,15.9,,,,
14.92,251715,4550205,3344.77,10.13,12.6,15.9,,,,
14.93,251715,4550210,3344.77,10.49,12.6,15.9,,,,
14.93,251715,4550215,3344.77,10.52,12.6,19.7,,,,
14.93,251715,4550220,3344.77,11.61,16.5,22.5,,,,
14.92,251715,4550225,3344.77,13.26,20.0,37.7,,,,
14.89,251715,4550230,3345.08,7.85,25.4,37.7,,,,
14.87,251715,4550235,3345.61,5.35,28.0,48.8,,,,
14.83,251715,4550240,3345.61,10.13,32.9,48.8,,,,
14.79,251715,4550245,3345.61,10.38,32.9,48.8,,,,
14.74,251715,4550250,3345.61,11.67,32.9,48.8,,,,
14.68,251715,4550255,3345.61,9.29,32.9,48.8,,,,
14.62,251715,4550260,3345.61,5.35,32.9,48.8,,,,
14.56,251715,4550265,3345.06,7.32,32.9,48.8,,,,
14.50,251715,4550270,3344.77,17.13,32.9,48.8,,,,
14.43,251715,4550275,3344.77,17.89,32.9,48.8,,,,
14.37,251715,4550280,3344.77,17.80,32.9,48.8,,,,
